timestamp,pod_name,node_name,phase,event_type,cpu_req,mem_req
2025-04-18T21:55:37.201,pod-76,node-tg96x,Running,update,1082m,361Mi
2025-04-18T21:55:37.219,pod-76,node-tg96x,Running,update,1082m,361Mi
2025-04-18T21:55:39.200,pod-74,node-tg96x,Running,update,1191m,838Mi
2025-04-18T21:55:39.211,pod-74,node-tg96x,Running,update,1191m,838Mi
2025-04-18T21:55:39.215,pod-74,node-tg96x,Running,delete,1191m,838Mi
2025-04-18T21:55:39.354,pod-77,,Pending,add,638m,538Mi
2025-04-18T21:55:39.366,pod-77,node-tg96x,Pending,update,638m,538Mi
2025-04-18T21:55:39.376,pod-77,node-tg96x,Running,update,638m,538Mi
2025-04-18T21:55:39.502,pod-77,node-tg96x,Running,update,638m,538Mi
2025-04-18T21:55:41.354,pod-78,,Pending,add,1161m,393Mi
2025-04-18T21:55:41.371,pod-78,,Pending,update,1161m,393Mi
2025-04-18T21:55:41.378,pod-78,,Pending,update,1161m,393Mi
2025-04-18T21:55:44.421,pod-77,node-tg96x,Running,update,638m,538Mi
2025-04-18T21:55:44.457,pod-77,node-tg96x,Running,update,638m,538Mi
2025-04-18T21:55:44.464,pod-77,node-tg96x,Running,delete,638m,538Mi
2025-04-18T21:55:45.229,pod-76,node-tg96x,Running,update,1082m,361Mi
2025-04-18T21:55:45.243,pod-76,node-tg96x,Running,update,1082m,361Mi
2025-04-18T21:55:45.273,pod-76,node-tg96x,Running,delete,1082m,361Mi
2025-04-18T21:55:46.216,pod-78,node-tg96x,Pending,update,1161m,393Mi
2025-04-18T21:55:46.246,pod-78,node-tg96x,Running,update,1161m,393Mi
2025-04-18T21:55:46.342,pod-79,,Pending,add,1310m,303Mi
2025-04-18T21:55:46.360,pod-79,,Pending,update,1310m,303Mi
2025-04-18T21:55:46.386,pod-78,node-tg96x,Running,update,1161m,393Mi
2025-04-18T21:55:46.401,pod-51,node-vkqxp,Running,update,646m,114Mi
2025-04-18T21:55:46.405,pod-79,,Pending,update,1310m,303Mi
2025-04-18T21:55:46.422,pod-51,node-vkqxp,Running,update,646m,114Mi
2025-04-18T21:55:46.425,pod-51,node-vkqxp,Running,delete,646m,114Mi
2025-04-18T21:55:48.207,pod-79,node-vkqxp,Pending,update,1310m,303Mi
2025-04-18T21:55:48.216,pod-79,node-vkqxp,Running,update,1310m,303Mi
2025-04-18T21:55:48.229,pod-79,node-vkqxp,Running,update,1310m,303Mi
2025-04-18T21:55:48.387,pod-72,node-vkqxp,Running,update,370m,305Mi
2025-04-18T21:55:48.405,pod-72,node-vkqxp,Running,update,370m,305Mi
2025-04-18T21:55:48.409,pod-72,node-vkqxp,Running,delete,370m,305Mi
2025-04-18T21:55:49.349,pod-80,,Pending,add,793m,551Mi
2025-04-18T21:55:49.363,pod-80,node-tg96x,Pending,update,793m,551Mi
2025-04-18T21:55:49.373,pod-80,node-tg96x,Running,update,793m,551Mi
2025-04-18T21:55:49.495,pod-80,node-tg96x,Running,update,793m,551Mi
2025-04-18T21:55:50.246,pod-79,node-vkqxp,Running,update,1310m,303Mi
2025-04-18T21:55:50.259,pod-79,node-vkqxp,Running,update,1310m,303Mi
2025-04-18T21:55:50.261,pod-79,node-vkqxp,Running,delete,1310m,303Mi
2025-04-18T21:55:51.226,pod-69,node-vkqxp,Pending,update,1886m,360Mi
2025-04-18T21:55:51.271,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-18T21:55:51.342,pod-81,,Pending,add,698m,87Mi
2025-04-18T21:55:51.348,pod-82,,Pending,add,1585m,675Mi
2025-04-18T21:55:51.353,pod-81,,Pending,update,698m,87Mi
2025-04-18T21:55:51.358,pod-82,,Pending,update,1585m,675Mi
2025-04-18T21:55:51.395,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-18T21:55:51.405,pod-81,,Pending,update,698m,87Mi
2025-04-18T21:55:51.416,pod-82,,Pending,update,1585m,675Mi
2025-04-18T21:55:53.395,pod-71,node-vkqxp,Running,update,609m,211Mi
2025-04-18T21:55:53.409,pod-71,node-vkqxp,Running,update,609m,211Mi
2025-04-18T21:55:53.409,pod-71,node-vkqxp,Running,delete,609m,211Mi
2025-04-18T21:55:54.350,pod-83,,Pending,add,1034m,195Mi
2025-04-18T21:55:54.370,pod-83,,Pending,update,1034m,195Mi
2025-04-18T21:55:54.383,pod-83,,Pending,update,1034m,195Mi
2025-04-18T21:55:56.221,pod-81,node-vkqxp,Pending,update,698m,87Mi
2025-04-18T21:55:56.237,pod-81,node-vkqxp,Running,update,698m,87Mi
2025-04-18T21:55:56.355,pod-84,,Pending,add,639m,439Mi
2025-04-18T21:55:56.360,pod-81,node-vkqxp,Running,update,698m,87Mi
2025-04-18T21:55:56.369,pod-84,,Pending,update,639m,439Mi
2025-04-18T21:55:56.389,pod-84,,Pending,update,639m,439Mi
2025-04-18T21:56:00.272,pod-78,node-tg96x,Running,update,1161m,393Mi
2025-04-18T21:56:00.280,pod-78,node-tg96x,Running,update,1161m,393Mi
2025-04-18T21:56:00.283,pod-78,node-tg96x,Running,delete,1161m,393Mi
2025-04-18T21:56:00.293,pod-82,node-tg96x,Pending,update,1585m,675Mi
2025-04-18T21:56:00.305,pod-82,node-tg96x,Running,update,1585m,675Mi
2025-04-18T21:56:00.429,pod-82,node-tg96x,Running,update,1585m,675Mi
2025-04-18T21:56:01.349,pod-85,,Pending,add,1159m,454Mi
2025-04-18T21:56:01.367,pod-85,,Pending,update,1159m,454Mi
2025-04-18T21:56:01.378,pod-85,,Pending,update,1159m,454Mi
2025-04-18T21:56:02.358,pod-86,,Pending,add,1242m,822Mi
