timestamp,pod_name,node_name,phase,event_type,cpu_req,mem_req
2025-04-18T22:09:59.959,pod-93,node-vkqxp,Running,update,1404m,1127Mi
2025-04-18T22:09:59.980,pod-93,node-vkqxp,Running,update,1404m,1127Mi
2025-04-18T22:09:59.983,pod-93,node-vkqxp,Running,delete,1404m,1127Mi
2025-04-18T22:10:00.948,pod-69,node-vkqxp,Pending,update,1886m,360Mi
2025-04-18T22:10:00.965,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-18T22:10:01.091,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-18T22:10:02.952,pod-95,node-tg96x,Pending,update,1345m,59Mi
2025-04-18T22:10:02.962,pod-95,node-tg96x,Running,update,1345m,59Mi
2025-04-18T22:10:03.100,pod-95,node-tg96x,Running,update,1345m,59Mi
2025-04-18T22:10:11.500,pod-98,node-tg96x,Running,update,699m,672Mi
2025-04-18T22:10:11.517,pod-98,node-tg96x,Running,update,699m,672Mi
2025-04-18T22:10:11.526,pod-98,node-tg96x,Running,delete,699m,672Mi
2025-04-18T22:10:18.544,pod-99,node-tg96x,Running,update,529m,219Mi
2025-04-18T22:10:18.561,pod-99,node-tg96x,Running,update,529m,219Mi
2025-04-18T22:10:18.574,pod-99,node-tg96x,Running,delete,529m,219Mi
2025-04-18T22:10:22.981,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-18T22:10:23.009,pod-69,node-vkqxp,Running,update,1886m,360Mi
2025-04-18T22:10:23.023,pod-69,node-vkqxp,Running,delete,1886m,360Mi
2025-04-18T22:10:28.990,pod-95,node-tg96x,Running,update,1345m,59Mi
2025-04-18T22:10:29.016,pod-95,node-tg96x,Running,update,1345m,59Mi
2025-04-18T22:10:29.016,pod-95,node-tg96x,Running,delete,1345m,59Mi
